time,temperature_2m,rain (mm),precipitation (mm),relative_humidity_2m,wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_100m,apparent_temperature,weather_code
2023-02-28T21:00,12.8,0,0,88,1.1,3.3,319,12.9,0
2023-02-28T22:00,12.2,0,0,88,1.1,4.4,325,12.1,0
2023-02-28T23:00,11.9,0,0,87,2.9,1.3,304,11.5,0
2023-03-01T00:00,11.9,0,0,86,3.3,2.1,211,11.3,0
2023-03-01T01:00,12,0,0,84,3.6,5.7,198,11.3,0
2023-03-01T02:00,11.6,0,0,85,3.7,4.7,189,10.8,0
2023-03-01T03:00,11,0,0,85,3.3,3.6,186,10.2,0
2023-03-01T04:00,10.5,0,0,85,3.6,3.3,193,9.5,0
2023-03-01T05:00,9.6,0,0,93,5.1,4.8,167,8.4,0
2023-03-01T06:00,9.7,0,0,93,4.7,3.8,163,8.6,0
2023-03-01T07:00,12.1,0,0,88,5.4,3.5,156,11.3,0
2023-03-01T08:00,16.5,0,0,68,1,1.8,143,16.5,0
2023-03-01T09:00,18.2,0,0,59,2.6,3,346,17.9,0
2023-03-01T10:00,19.7,0,0,54,4.5,5.5,328,19.6,0
2023-03-01T11:00,20.8,0.1,0.1,47,7.7,9.7,321,20.5,51
2023-03-01T12:00,21.2,0.2,0.2,45,8.2,11,311,20.8,51
2023-03-01T13:00,21.1,0.4,0.4,43,7.9,11.3,301,20.2,51
2023-03-01T14:00,20.6,0,0,42,8.7,12.6,301,18.6,2
2023-03-01T15:00,20.3,0,0,41,8.4,11.9,299,18.2,2
2023-03-01T16:00,19.2,0,0,46,8.7,14,314,17.2,0
2023-03-01T17:00,17.2,0,0,67,5.6,11.3,333,16.7,1
2023-03-01T18:00,17.6,0,0,50,5.6,10.5,333,16,0
2023-03-01T19:00,15.3,0,0,67,5.5,9.5,307,14.3,0
2023-03-01T20:00,14.3,0,0,70,1.4,4.1,308,13.8,0
2023-03-01T21:00,13.2,0,0,75,0.7,4.2,329,12.7,0
2023-03-01T22:00,12.7,0,0,76,1.4,3.3,311,12.1,0
2023-03-01T23:00,12.3,0,0,76,2.2,2.3,231,11.5,0
2023-03-02T00:00,11.9,0,0,77,2.9,2.9,210,10.9,0
2023-03-02T01:00,11.3,0,0,80,3.3,2.9,173,10.3,0
2023-03-02T02:00,10.9,0,0,81,4,4,170,9.8,0
2023-03-02T03:00,10.5,0,0,83,4.4,4.5,166,9.2,0
2023-03-02T04:00,9.9,0,0,85,4.7,4.6,162,8.6,0
2023-03-02T05:00,10.3,0,0,86,3.7,3.9,146,9.3,0
2023-03-02T06:00,10.5,0,0,85,4.8,5.4,143,9.3,0
2023-03-02T07:00,12.7,0,0,81,6.6,6.1,152,11.5,0
2023-03-02T08:00,16.8,0,0,65,1.8,2.3,129,16.5,0
2023-03-02T09:00,18.6,0,0,58,2.4,2.9,30,18.3,0
2023-03-02T10:00,20.2,0,0,50,3.6,4.4,325,20.2,0
2023-03-02T11:00,21.4,0,0,43,7.6,9.9,303,21,0
2023-03-02T12:00,21.6,0,0,42,9,12.4,296,21.1,1
2023-03-02T13:00,21.3,0.2,0.2,43,7.3,10.7,284,20.6,51
2023-03-02T14:00,19.7,0.3,0.3,49,7.2,10.1,270,18.3,51
2023-03-02T15:00,19.2,0,0,51,2.2,2.5,360,18.5,2
2023-03-02T16:00,18.3,0,0,52,2.4,2.8,320,17.5,2
2023-03-02T17:00,16.6,0,0,76,3.4,5.5,11,16.8,2
2023-03-02T18:00,15.4,0,0,75,1.1,2.2,360,15.5,1
2023-03-02T19:00,14.3,0,0,74,2.9,0.5,135,13.9,0
2023-03-02T20:00,13,0,0,80,3.6,1.8,180,12.4,0
2023-03-02T21:00,12,0,0,86,3.6,1.6,207,11.4,0
2023-03-02T22:00,11.9,0,0,86,1.8,1.8,360,11.5,0
2023-03-02T23:00,12.1,0,0,84,2.5,1.5,76,11.6,0
2023-03-03T00:00,12.1,0,0,84,4,3.4,162,11.3,0
2023-03-03T01:00,11.7,0,0,85,4.4,4.1,128,10.9,0
2023-03-03T02:00,11.1,0,0,87,4.8,6,123,10.2,0
2023-03-03T03:00,10.5,0,0,89,5.9,7.1,139,9.3,0
2023-03-03T04:00,10.1,0,0,90,6.3,7.8,146,8.8,0
2023-03-03T05:00,9.9,0,0,93,6.4,7.8,146,8.7,0
2023-03-03T06:00,10.1,0,0,92,6.5,7.7,139,8.8,0
2023-03-03T07:00,12.9,0,0,84,7.8,8.5,144,11.8,0
2023-03-03T08:00,17.1,0,0,66,4.4,6.5,146,16.6,0
2023-03-03T09:00,19,0,0,57,1.3,1.4,90,19,0
2023-03-03T10:00,20.5,0.1,0.1,50,3.6,4.1,322,20.5,51
2023-03-03T11:00,21.3,0.2,0.2,46,6.8,8.6,327,20.9,51
2023-03-03T12:00,21.7,0,0,45,7.9,10.4,316,21.2,1
2023-03-03T13:00,22,0,0,45,7.7,10,300,21.8,1
2023-03-03T14:00,22.1,0,0,43,6.8,8.9,297,21,1
2023-03-03T15:00,22.2,0,0,41,6.5,9.3,306,20.8,0
2023-03-03T16:00,21.4,0,0,44,7.1,10.3,306,20,0
2023-03-03T17:00,18.7,0,0,70,5.8,8.9,302,18.8,1
2023-03-03T18:00,17.4,0,0,67,3.3,5.9,284,17.3,0
2023-03-03T19:00,15.6,0,0,79,2.9,2.6,254,15.8,0
2023-03-03T20:00,14.7,0,0,83,1.4,0.4,270,15,0
2023-03-03T21:00,14.2,0,0,85,1.8,1.8,53,14.5,1
2023-03-03T22:00,13.3,0,0,90,1.8,2,45,13.5,2
2023-03-03T23:00,11.8,0,0,97,2.5,1.8,349,11.9,3
2023-03-04T00:00,10.8,0,0,100,4.7,3.3,131,10.3,3
2023-03-04T01:00,10.3,0,0,100,6.2,4.7,157,9.5,3
2023-03-04T02:00,9.9,0,0,100,6.5,4.5,166,8.9,3
2023-03-04T03:00,9.8,0,0,100,6.1,4.8,167,8.9,3
2023-03-04T04:00,9.7,0,0,100,5.8,3.3,174,8.7,3
2023-03-04T05:00,10.4,0,0,99,5.2,3.8,229,9.7,3
2023-03-04T06:00,10.9,0.2,0.2,100,4,4.8,228,10.6,51
2023-03-04T07:00,12.8,0,0,98,2.2,1.4,360,13.2,3
2023-03-04T08:00,16.6,0,0,76,2.3,2.8,130,17,0
2023-03-04T09:00,18.8,0,0,67,1.8,1.8,79,19.3,0
2023-03-04T10:00,20.5,0.1,0.1,56,3.1,3.6,323,21.1,51
2023-03-04T11:00,21.5,0.1,0.1,51,6.7,8.5,306,21.8,51
2023-03-04T12:00,21.7,0.1,0.1,50,7.5,10.2,288,21.5,51
2023-03-04T13:00,21.3,0.2,0.2,52,7,9.2,296,21.1,51
2023-03-04T14:00,21.2,0.4,0.4,51,6.6,8.7,287,20.4,51
2023-03-04T15:00,20.2,0.2,0.2,54,7.1,9.6,290,19.4,51
2023-03-04T16:00,19.1,0.1,0.1,60,6.2,9.2,281,18.6,51
2023-03-04T17:00,17.3,0.1,0.1,71,4.2,8.3,252,17.2,51
2023-03-04T18:00,15.3,0,0,83,3,5.1,266,15.7,0
2023-03-04T19:00,14.1,0,0,89,1.8,3.3,283,14.6,0
2023-03-04T20:00,13.4,0,0,92,1.5,0.8,333,13.8,0
2023-03-04T21:00,12.8,0,0,93,2.5,1.1,180,12.9,0
2023-03-04T22:00,12,0,0,95,4,5.2,214,11.8,0
2023-03-04T23:00,11.6,0,0,96,4.3,3.8,221,11.2,0
2023-03-05T00:00,11.4,0,0,96,3.6,2.5,225,11.1,0
2023-03-05T01:00,11.2,0,0,96,4.3,5.4,200,10.8,0
2023-03-05T02:00,11.1,0,0,95,3.3,3.9,202,10.8,0
2023-03-05T03:00,11,0,0,95,3.6,2.9,180,10.6,0
2023-03-05T04:00,10.9,0,0,94,4,4.7,176,10.3,0
2023-03-05T05:00,11.2,0,0,95,5.6,7.2,162,10.5,0
2023-03-05T06:00,11.2,0,0,95,5.2,5.7,162,10.6,0
2023-03-05T07:00,13.6,0,0,92,5.9,5,150,13.4,0
2023-03-05T08:00,18.1,0,0,71,3.4,5,150,18.5,0
2023-03-05T09:00,20.1,0,0,60,0.5,0.4,270,20.7,0
2023-03-05T10:00,21.8,0,0,48,5.3,6.8,295,21.8,0
2023-03-05T11:00,22.3,0.2,0.2,45,8.6,11.8,301,22,51
2023-03-05T12:00,22.4,0.3,0.3,45,10,13.7,293,22.1,51
2023-03-05T13:00,22,0,0,46,9.7,13.6,287,21,2
2023-03-05T14:00,21.3,0,0,45,7.6,10.5,274,19.9,1
2023-03-05T15:00,20.5,0.1,0.1,48,8.1,11.2,303,19.1,51
2023-03-05T16:00,19.9,0,0,52,5.6,8.4,310,19.1,1
2023-03-05T17:00,19.7,0,0,51,3.7,6.3,301,19,0
2023-03-05T18:00,18.8,0,0,52,1.8,4.6,309,18.1,0
2023-03-05T19:00,16.3,0,0,69,2.9,6.9,279,16,0
2023-03-05T20:00,15.6,0,0,70,3.4,8.3,272,15.2,0
2023-03-05T21:00,14.7,0,0,76,2.9,8.4,277,14.4,0
2023-03-05T22:00,14.2,0,0,79,2.2,5.5,281,14.1,0
2023-03-05T23:00,13.8,0,0,82,2.2,1.8,270,13.8,0
2023-03-06T00:00,13.4,0,0,84,2.5,1.5,225,13.3,0
2023-03-06T01:00,13.3,0,0,84,2.5,2.5,180,13.1,0
2023-03-06T02:00,13.3,0,0,83,3.3,4.3,156,12.9,0
2023-03-06T03:00,13,0,0,84,4.1,5.7,145,12.5,0
2023-03-06T04:00,12.6,0,0,85,4.8,6.6,135,11.9,0
2023-03-06T05:00,12.3,0,0,86,4.9,7,125,11.6,0
2023-03-06T06:00,13.1,0,0,84,4.6,7,125,12.6,0
2023-03-06T07:00,14.8,0,0,83,6.7,7.7,131,14.4,0
2023-03-06T08:00,18.5,0,0,65,3.1,4.6,141,18.6,0
2023-03-06T09:00,20.6,0,0,52,1.6,1.6,27,20.5,0
2023-03-06T10:00,22.2,0,0,38,4.4,5.4,323,21.7,0
2023-03-06T11:00,23.3,0,0,34,7.4,9.7,318,22.6,0
2023-03-06T12:00,23.9,0,0,31,8.9,12.2,313,22.9,1
2023-03-06T13:00,23.8,0,0,29,9,12.4,300,22.1,1
2023-03-06T14:00,23.6,0,0,29,10.2,14.5,289,21.2,0
2023-03-06T15:00,22.6,0,0,31,9.3,13.1,286,19.9,0
2023-03-06T16:00,21.5,0,0,35,7,10.5,286,19.3,0
2023-03-06T17:00,18.7,0,0,63,6.8,9.8,278,18.1,0
2023-03-06T18:00,16.9,0,0,64,5.4,8.3,272,16.1,0
2023-03-06T19:00,15.5,0,0,68,3.9,6.5,267,14.8,0
2023-03-06T20:00,15.3,0,0,64,1.8,3.6,307,14.6,2
2023-03-06T21:00,13.9,0,0,72,1.8,3.8,311,13.3,3
2023-03-06T22:00,13.7,0,0,71,2.5,1.6,243,12.9,3
2023-03-06T23:00,13,0,0,75,3.3,2.7,157,12.1,0
2023-03-07T00:00,12.3,0,0,77,3.3,2.4,153,11.3,0
2023-03-07T01:00,12,0,0,77,3.3,3.4,162,11,0
2023-03-07T02:00,11.7,0,0,75,3.7,4,170,10.5,0
2023-03-07T03:00,11.5,0,0,74,4,4.7,180,10.1,0
2023-03-07T04:00,11.1,0,0,74,3.7,3.3,167,9.7,0
2023-03-07T05:00,11.1,0,0,77,4.1,5.6,130,9.8,0
2023-03-07T06:00,11.4,0,0,76,5.2,6.1,135,9.9,1
2023-03-07T07:00,13.8,0,0,72,6.6,6,147,12.5,0
2023-03-07T08:00,17.9,0,0,55,1.6,2.1,121,17.3,0
2023-03-07T09:00,19.7,0,0,48,3.3,4,10,18.8,0
2023-03-07T10:00,21.1,0,0,43,5.2,6.4,344,20.7,0
2023-03-07T11:00,22.2,0,0,39,6.9,8.7,330,22,0
2023-03-07T12:00,23,0,0,37,7.1,8.9,328,23,0
2023-03-07T13:00,23.3,0,0,35,6.2,8.2,308,23.1,0
2023-03-07T14:00,23.3,0,0,33,5.8,8,297,22.3,0
2023-03-07T15:00,22.7,0,0,34,6.1,8.5,282,20.8,1
2023-03-07T16:00,21.8,0,0,38,6.2,9,286,20,2
2023-03-07T17:00,20,0,0,44,4.7,10.7,282,18.6,0
2023-03-07T18:00,17,0,0,67,5.2,8.6,255,16.5,3
2023-03-07T19:00,16.4,0,0,65,3.9,6.5,276,15.8,2
2023-03-07T20:00,15.7,0,0,64,2.4,4.6,309,15.1,1
2023-03-07T21:00,13.6,0,0,79,1.8,2.7,337,13.4,1
2023-03-07T22:00,13.5,0,0,75,2.5,1.9,68,12.9,1
2023-03-07T23:00,12.7,0,0,76,4,3.8,131,11.8,1
2023-03-08T00:00,11.7,0,0,79,4.7,4.2,160,10.6,3
2023-03-08T01:00,11.6,0,0,78,3.3,1.1,108,10.6,3
2023-03-08T02:00,12.4,0,0,73,2.2,0.4,90,11.4,3
2023-03-08T03:00,12.6,0,0,70,3.2,3.3,186,11.4,3
2023-03-08T04:00,12.9,0,0,68,3.6,4.8,222,11.6,3
2023-03-08T05:00,12.8,0,0,72,4.7,5.2,205,11.6,3
2023-03-08T06:00,13.1,0.1,0.1,73,3.3,2.2,171,12.2,51
2023-03-08T07:00,13.6,0,0,74,6.2,5.8,184,12.5,3
2023-03-08T08:00,15,0.2,0.2,58,8.4,13.6,202,12.9,51
2023-03-08T09:00,16,0,0,54,3.1,4.2,149,14.7,3
2023-03-08T10:00,15.4,0.5,0.5,62,5.5,7.4,209,14.1,53
2023-03-08T11:00,14.1,4.6,4.6,81,3.6,4.9,107,13.8,63
2023-03-08T12:00,14.7,0.1,0.1,75,5,7.4,119,14,51
2023-03-08T13:00,16.5,0,0,63,5.9,7.9,137,15.5,3
2023-03-08T14:00,17.2,0,0,56,7,10,116,15.8,3
2023-03-08T15:00,17.7,0,0,51,6.1,8.6,90,16.1,3
2023-03-08T16:00,17.2,0.2,0.2,50,1.8,1.6,297,16,51
2023-03-08T17:00,14.7,1.2,1.2,80,4.3,7.1,255,14.4,55
2023-03-08T18:00,14.5,0.1,0.1,74,3.9,6.3,301,13.9,51
2023-03-08T19:00,13.8,0,0,78,3.3,5.4,340,13.4,1
2023-03-08T20:00,12.4,0,0,83,1.1,0.8,27,12.2,0
2023-03-08T21:00,10.7,0,0,89,2.5,1.1,108,10.1,0
2023-03-08T22:00,10.8,0,0,89,2.9,3,194,10.1,0
2023-03-08T23:00,10.7,0,0,89,2.5,2.6,124,10.1,0
2023-03-09T00:00,10.3,0,0,90,4,5.3,152,9.4,0
2023-03-09T01:00,9.8,0,0,90,4,4.5,151,8.8,0
2023-03-09T02:00,9.4,0,0,90,3.3,2.9,150,8.3,0
2023-03-09T03:00,9.2,0,0,88,3,3.1,111,8.1,0
2023-03-09T04:00,9.2,0,0,86,3,4,117,8,0
2023-03-09T05:00,10.1,0,0,84,3.3,4.2,149,8.9,0
2023-03-09T06:00,10.2,0,0,84,3,3.4,122,9.1,0
2023-03-09T07:00,12.7,0,0,83,4.1,3.4,108,12,0
2023-03-09T08:00,16,0,0,66,2.2,2.9,83,15.6,0
2023-03-09T09:00,18,0,0,57,2.9,3.2,360,17.4,0
2023-03-09T10:00,19.6,0,0,52,4.5,5.8,330,19.6,0
2023-03-09T11:00,20.7,0,0,48,5.4,6.9,313,21.1,0
2023-03-09T12:00,21.6,0,0,47,5.3,6.9,298,22.2,1
2023-03-09T13:00,22,0,0,44,6.3,8.7,294,22,1
2023-03-09T14:00,21.6,0,0,42,7.3,9.7,301,20.3,3
2023-03-09T15:00,20.8,0.5,0.5,41,9.3,12.6,301,18.6,53
2023-03-09T16:00,18.2,1.2,1.2,53,6.6,8.2,113,16.8,55
2023-03-09T17:00,16.3,0,0,67,4.2,8.1,111,15.7,1
2023-03-09T18:00,14.8,0,0,75,3.7,2.7,157,14.4,0
2023-03-09T19:00,13.6,0,0,81,2.5,2,315,13.3,0
2023-03-09T20:00,12.8,0,0,80,2.9,1.1,288,12.3,0
2023-03-09T21:00,12.1,0,0,81,3.6,1.8,191,11.3,0
2023-03-09T22:00,11.6,0,0,81,3.7,2,135,10.7,0
2023-03-09T23:00,11.5,0,0,80,4,3.3,139,10.4,0
2023-03-10T00:00,11.2,0,0,80,4,4.3,175,10.1,0
2023-03-10T01:00,11.1,0,0,79,2.5,1.1,198,10.1,0
2023-03-10T02:00,11,0,0,78,1.1,1.1,360,10.2,0
2023-03-10T03:00,10.8,0,0,78,3.1,1.5,166,9.6,0
2023-03-10T04:00,10.7,0,0,77,4.1,3.3,174,9.2,0
2023-03-10T05:00,9.4,0,0,86,3,0.8,333,8.2,0
2023-03-10T06:00,10.2,0,0,82,3,1.1,198,9,0
2023-03-10T07:00,14.6,0,0,69,3.2,3.1,111,13.9,0
2023-03-10T08:00,17.6,0,0,59,3.1,3.9,68,17,0
2023-03-10T09:00,19.2,0,0,51,3.1,3.6,37,18.5,0
2023-03-10T10:00,20.7,0,0,43,2.7,3.1,21,20.7,0
2023-03-10T11:00,21.8,0,0,35,2.5,3,14,22,1
2023-03-10T12:00,22.3,0.1,0.1,31,1.1,1.1,360,22.3,51
2023-03-10T13:00,22.5,0,0,29,3.1,3.5,246,21.7,1
2023-03-10T14:00,22.7,0,0,29,5.1,6.6,225,21.2,0
2023-03-10T15:00,21.9,0.2,0.2,31,2.1,2.7,247,20.2,51
2023-03-10T16:00,21,0.1,0.1,34,4.1,5.4,270,19.1,51
2023-03-10T17:00,18.5,0,0,50,4.3,11.1,234,17.4,0
2023-03-10T18:00,16.2,0,0,65,4.5,8.2,221,15.4,0
2023-03-10T19:00,14.8,0,0,68,1.8,1.3,236,14.2,0
2023-03-10T20:00,14.2,0,0,67,1.8,2.6,74,13.4,0
2023-03-10T21:00,13.5,0,0,69,1.5,4.3,48,12.8,0
2023-03-10T22:00,13.3,0,0,68,1.4,1.6,27,12.5,0
2023-03-10T23:00,12.9,0,0,68,2.5,3,194,11.8,0
2023-03-11T00:00,12.5,0,0,69,2.9,4,190,11.3,0
2023-03-11T01:00,12.2,0,0,71,2.2,2.2,180,11.1,0
2023-03-11T02:00,11.9,0,0,71,2.6,0.8,117,10.7,0
2023-03-11T03:00,11.4,0,0,73,3.3,1.5,166,10.1,0
2023-03-11T04:00,11,0,0,73,3,0.4,90,9.7,0
2023-03-11T05:00,12.5,0,0,70,2.3,2.1,329,11.4,0
2023-03-11T06:00,11.8,0,0,77,2.7,1.5,166,10.8,0
2023-03-11T07:00,15.1,0,0,67,2.9,1.8,169,14.4,0
2023-03-11T08:00,17.6,0,0,52,1.8,2.3,108,16.7,0
2023-03-11T09:00,19.1,0,0,49,2.5,2.8,50,18.2,0
2023-03-11T10:00,20.5,0,0,41,2.6,2.8,40,20.2,1
2023-03-11T11:00,21.8,0,0,37,2.1,2.6,34,21.8,0
2023-03-11T12:00,22.9,0,0,34,2.6,3.1,315,23.2,1
2023-03-11T13:00,22,0.5,0.5,36,9,11.5,256,21,53
2023-03-11T14:00,18.6,3.4,3.4,52,4.8,5.6,135,17.6,63
2023-03-11T15:00,19.8,0,0,45,6.8,8.9,58,18.1,2
2023-03-11T16:00,19.2,0,0,46,3.3,4.6,39,18,3
2023-03-11T17:00,16.8,0,0,60,7.6,12.2,204,15.4,3
2023-03-11T18:00,14.8,0,0,67,5.8,7.2,183,13.6,3
2023-03-11T19:00,13.2,0,0,77,5.1,1.9,158,12.2,3
2023-03-11T20:00,12.2,0,0,84,4.3,0.4,90,11.4,2
2023-03-11T21:00,11.7,0,0,85,4.7,1.4,180,10.8,0
2023-03-11T22:00,11.5,0,0,83,3.6,2.4,243,10.6,1
2023-03-11T23:00,11.8,0,0,78,2.5,1.8,259,10.9,0
2023-03-12T00:00,12,0,0,74,2.9,3.1,225,10.9,1
2023-03-12T01:00,12.1,0,0,71,2.5,2.6,236,11,2
2023-03-12T02:00,12.2,0,0,70,2.5,1.9,202,11,0
2023-03-12T03:00,12.1,0,0,70,2.6,2.1,149,10.8,0
2023-03-12T04:00,12,0,0,69,3.1,4.1,105,10.7,0
2023-03-12T05:00,11.3,0,0,74,6.8,6.4,106,9.5,0
2023-03-12T06:00,12.5,0,0,70,3.5,6.3,114,11.2,0
2023-03-12T07:00,15,0,0,66,4.8,6.2,111,14,0
2023-03-12T08:00,18.3,0,0,49,3.3,5.1,82,17.2,0
2023-03-12T09:00,20,0,0,43,5,6.3,31,18.5,0
2023-03-12T10:00,21.5,0,0,40,6.2,7.6,8,20.8,0
2023-03-12T11:00,22.5,0,0,39,9.4,11.9,355,21.9,0
2023-03-12T12:00,23.1,0,0,37,9.8,12.9,337,22.4,1
2023-03-12T13:00,23.1,0,0,38,8.4,11.3,323,22.5,2
2023-03-12T14:00,22.3,0.3,0.3,42,4.9,6.4,308,21.7,51
2023-03-12T15:00,22.3,0,0,40,5.1,6.7,306,21,2
2023-03-12T16:00,21.8,0,0,41,5.5,9.1,326,20.5,2
2023-03-12T17:00,20.5,0,0,51,4.9,13.1,307,19.8,2
2023-03-12T18:00,18,0,0,66,6.6,10.6,280,17.5,3
2023-03-12T19:00,17.1,0,0,66,3.7,7.2,267,16.8,1
2023-03-12T20:00,16.1,0,0,67,2.9,5.9,256,15.7,0
2023-03-12T21:00,15.1,0,0,73,2.5,4.6,288,14.8,0
2023-03-12T22:00,14.8,0,0,71,2.2,2.1,301,14.4,0
2023-03-12T23:00,14.5,0,0,71,2.2,0.4,90,14,0
2023-03-13T00:00,14.3,0,0,71,2.5,1.8,143,13.7,0
2023-03-13T01:00,14.1,0,0,71,2.9,3.3,174,13.4,0
2023-03-13T02:00,13.9,0,0,72,3.3,4,170,13.1,0
2023-03-13T03:00,13.8,0,0,72,3.3,4.4,145,12.9,0
2023-03-13T04:00,13.5,0,0,72,3.7,5,120,12.6,0
2023-03-13T05:00,12.2,0,0,81,5.7,6.6,119,11.1,0
2023-03-13T06:00,13.5,0,0,75,4.5,6.9,133,12.6,0
2023-03-13T07:00,15.8,0,0,73,5.6,6.1,140,15.3,0
2023-03-13T08:00,19.3,0,0,56,1.1,1.8,90,19.2,0
2023-03-13T09:00,20.9,0,0,51,3,3.8,343,20.5,0
2023-03-13T10:00,22.2,0,0,49,5.4,7,325,22.5,0
2023-03-13T11:00,22.3,0,0,49,7.6,10.2,328,22.6,3
2023-03-13T12:00,20.2,3.4,3.4,57,4.9,5.9,52,20.2,63
2023-03-13T13:00,18.1,2.2,2.2,70,6.1,8.9,111,18,61
2023-03-13T14:00,17.7,1.2,1.2,67,9.6,12.9,198,16.8,55
2023-03-13T15:00,18,0.3,0.3,64,8,11.8,207,17.1,51
2023-03-13T16:00,18.5,0,0,61,1.8,2.5,8,18.4,3
2023-03-13T17:00,16.1,0,0,80,3.3,6.5,199,16.4,2
2023-03-13T18:00,15,0,0,88,4.3,7.3,189,15.3,3
2023-03-13T19:00,14.1,0,0,93,2.9,1.5,225,14.6,3
2023-03-13T20:00,13.3,0,0,93,3.6,5.2,214,13.5,3
2023-03-13T21:00,12.7,0,0,93,2.9,3.9,214,12.7,2
2023-03-13T22:00,12.4,0,0,91,2.9,1.5,166,12.3,3
2023-03-13T23:00,12.2,0,0,90,3.3,2.9,173,11.9,3
2023-03-14T00:00,12.1,0,0,90,3.6,2.5,180,11.7,3
2023-03-14T01:00,11.9,0,0,89,3.6,2.5,135,11.4,2
2023-03-14T02:00,11.6,0,0,88,4.5,5.4,143,10.8,0
2023-03-14T03:00,11.2,0,0,88,4.8,6.5,161,10.3,0
2023-03-14T04:00,10.9,0,0,88,3.7,3.5,156,10.1,2
2023-03-14T05:00,11.2,0,0,87,3,2.5,135,10.5,3
2023-03-14T06:00,11.6,0,0,85,3.7,4.1,142,10.8,0
2023-03-14T07:00,14.6,0,0,82,4.5,2.8,130,14.4,3
2023-03-14T08:00,18.4,0,0,62,1.3,1.9,68,18.5,3
2023-03-14T09:00,19.7,0,0,59,3.3,4,360,19.6,2
2023-03-14T10:00,20.9,0.1,0.1,55,3.9,4.9,324,21.5,51
2023-03-14T11:00,21.3,0.3,0.3,55,6.4,8,306,21.9,51
2023-03-14T12:00,18.9,0.5,0.5,62,8.5,11.1,245,18.9,53
2023-03-14T13:00,16.1,3.6,3.6,72,6.2,7.8,146,15.5,63
2023-03-14T14:00,19,0.1,0.1,57,10,13.4,200,17.7,51
2023-03-14T15:00,16.9,0,0,64,0.4,0.4,270,16.9,3
2023-03-14T16:00,17.2,0,0,65,2.8,3.6,45,17,3
2023-03-14T17:00,15.3,1.1,1.1,76,7.5,12.7,209,14.6,55
2023-03-14T18:00,13.7,0.7,0.7,87,1.9,4.6,219,13.9,53
2023-03-14T19:00,13.8,0,0,90,6.2,8.6,202,13.5,3
2023-03-14T20:00,12.9,0,0,92,5.2,8.9,346,12.6,3
2023-03-14T21:00,13.5,0,0,85,0.8,0.5,225,13.7,3
2023-03-14T22:00,12.3,0,0,91,4.1,6.1,152,11.9,3
2023-03-14T23:00,11.5,0,0,95,4,4.4,125,11.1,2
2023-03-15T00:00,10.8,0,0,95,3.3,4.3,138,10.3,0
2023-03-15T01:00,10,0,0,95,3.3,4.1,135,9.3,0
2023-03-15T02:00,9.7,0,0,94,2.9,2.2,90,8.9,0
2023-03-15T03:00,9.5,0,0,93,3.7,3.1,135,8.5,0
2023-03-15T04:00,9.4,0,0,91,4,4.1,128,8.3,0
2023-03-15T05:00,9.6,0,0,90,4,4,117,8.5,0
2023-03-15T06:00,9.9,0,0,90,4.7,4.1,142,8.8,0
2023-03-15T07:00,13.4,0,0,87,5.4,3.3,139,13,0
2023-03-15T08:00,18.1,0,0,61,2.6,3.7,119,17.8,3
2023-03-15T09:00,19.5,0,0,55,1.5,1.8,79,19.3,2
2023-03-15T10:00,20.6,0,0,48,2.9,3.6,270,20.7,2
2023-03-15T11:00,21.3,0,0,46,4.7,6.6,257,21.6,1
2023-03-15T12:00,18.1,2,2,61,8.4,11.2,327,18,61
2023-03-15T13:00,19.7,0.1,0.1,51,6.6,8.4,43,19,51
2023-03-15T14:00,17.5,0.8,0.8,62,8,11.2,268,16.4,53
2023-03-15T15:00,18.4,0,0,56,4.3,6.4,207,17.6,1
2023-03-15T16:00,18.3,0,0,53,7.3,10.3,324,16.9,1
2023-03-15T17:00,17.7,0,0,69,5.7,8.7,330,17.4,0
2023-03-15T18:00,17.9,0,0,48,1.5,5.1,352,16.8,0
2023-03-15T19:00,15.1,0,0,70,1.8,1.8,11,14.7,0
2023-03-15T20:00,14.4,0,0,68,2.2,0.8,27,13.6,0
2023-03-15T21:00,13.6,0,0,71,1.8,1.6,27,12.9,0
2023-03-15T22:00,13.3,0,0,72,2.5,1.6,117,12.4,0
2023-03-15T23:00,12.9,0,0,73,2.9,3,166,12,1
2023-03-16T00:00,12.4,0,0,74,5.1,6,163,11.1,3
2023-03-16T01:00,11.8,0,0,77,4.4,4.3,156,10.6,3
2023-03-16T02:00,11.7,0,0,77,3.6,2.7,157,10.6,3
2023-03-16T03:00,12,0,0,74,3.3,4.1,135,10.8,2
2023-03-16T04:00,11.9,0,0,73,4,5.6,130,10.6,2
2023-03-16T05:00,11.5,0,0,77,4,4.4,125,10.3,3
2023-03-16T06:00,12.1,0,0,75,4.7,4.3,138,10.8,3
2023-03-16T07:00,15.2,0,0,72,5.5,4,153,14.4,3
2023-03-16T08:00,18.9,0,0,51,0,0.4,180,18.4,3
2023-03-16T09:00,20,0,0,47,4.6,5.9,313,18.9,3
2023-03-16T10:00,20.8,0.1,0.1,44,6.6,8.7,308,19.8,51
2023-03-16T11:00,21.4,0.2,0.2,41,7.7,10.2,309,20.5,51
2023-03-16T12:00,21.8,0.1,0.1,40,6.9,9.8,298,21.5,51
2023-03-16T13:00,22.1,0,0,38,6.4,8.5,298,21.6,3
2023-03-16T14:00,21.5,0,0,38,8.7,12,319,19.4,3
